Age,SocioEcon,GoodStudent,RiskAversion,VehicleYear,MakeModel,Antilock,Mileage,SeniorTrain,DrivingSkill,DrivQuality,Accident,RuggedAuto,ThisCarDam,CarValue,AntiTheft,HomeBase,Theft,ThisCarCost,OtherCarCost,PropCost,OtherCar,Airbag,Cushioning,MedCost,ILiCost,DrivHist
Adult,Middle,False,Adventurous,Older,FamilySedan,False,FiftyThou,False,Normal,Normal,None,Football,None,FiveThou,False,Suburb,False,Thousand,Thousand,Thousand,True,False,Fair,Thousand,Thousand,Zero
Adolescent,Prole,False,Normal,Older,Economy,False,TwentyThou,False,Normal,Normal,None,EggShell,None,FiveThou,False,City,False,Thousand,Thousand,TenThou,False,False,Poor,Thousand,Thousand,Zero
Adult,UpperMiddle,False,Normal,Current,Luxury,True,FiftyThou,False,Normal,Normal,None,Football,None,FiftyThou,True,Rural,False,Thousand,Thousand,Thousand,True,True,Good,Thousand,Thousand,Zero
Senior,UpperMiddle,False,Normal,Current,Economy,False,TwentyThou,False,Normal,Normal,None,Football,None,FiveThou,True,Secure,False,Thousand,Thousand,Thousand,True,True,Excellent,Thousand,Thousand,Zero
Adolescent,Prole,False,Adventurous,Older,Economy,False,TwentyThou,False,Normal,Poor,None,EggShell,None,FiveThou,False,City,False,Thousand,Thousand,Thousand,True,False,Fair,Thousand,Thousand,Many
Adult,UpperMiddle,False,Cautious,Current,FamilySedan,True,TwentyThou,False,Normal,Normal,None,Football,None,TwentyThou,True,Secure,False,Thousand,Thousand,Thousand,True,True,Good,Thousand,Thousand,Zero
Senior,UpperMiddle,False,Cautious,Current,FamilySedan,False,FiftyThou,True,Normal,Normal,None,EggShell,None,TwentyThou,True,Secure,False,Thousand,Thousand,Thousand,False,True,Fair,Thousand,Thousand,Zero
Adult,Middle,False,Normal,Current,FamilySedan,False,TwentyThou,False,Normal,Normal,None,Football,None,TwentyThou,True,Suburb,False,Thousand,Thousand,TenThou,True,True,Good,Thousand,Thousand,Zero
Adult,UpperMiddle,False,Adventurous,Current,Luxury,False,TwentyThou,False,Normal,Normal,None,Football,None,FiftyThou,False,Suburb,False,Thousand,Thousand,TenThou,True,True,Excellent,Thousand,Thousand,Many
Senior,UpperMiddle,False,Normal,Current,Luxury,True,TwentyThou,False,Normal,Normal,None,Football,None,FiftyThou,True,Suburb,False,Thousand,Thousand,Thousand,True,True,Excellent,Thousand,Thousand,Zero
Adolescent,Prole,False,Normal,Older,FamilySedan,False,FiftyThou,False,SubStandard,Poor,Moderate,Tank,Moderate,TenThou,True,City,False,TenThou,HundredThou,HundredThou,True,False,Good,Thousand,Million,Many
Adult,Middle,False,Normal,Older,FamilySedan,False,TwentyThou,False,Normal,Normal,None,Football,None,TwentyThou,True,Secure,False,Thousand,Thousand,Thousand,True,True,Good,Thousand,Thousand,Zero
Adult,Middle,False,Normal,Older,Economy,False,FiftyThou,False,SubStandard,Poor,Moderate,Football,Mild,FiveThou,False,Suburb,False,Thousand,HundredThou,HundredThou,True,False,Fair,TenThou,Thousand,Many
Adult,Middle,False,Normal,Older,FamilySedan,False,FiftyThou,False,Normal,Normal,None,Football,None,TwentyThou,False,Suburb,False,Thousand,Thousand,Thousand,True,False,Good,Thousand,Thousand,Zero
Adolescent,Middle,False,Normal,Current,SportsCar,True,TwentyThou,False,SubStandard,Poor,None,EggShell,None,TwentyThou,False,Suburb,False,Thousand,Thousand,TenThou,True,True,Poor,Thousand,Thousand,Many
Adult,Prole,False,Normal,Older,Economy,False,Domino,False,Normal,Normal,None,EggShell,None,FiveThou,False,City,False,Thousand,Thousand,TenThou,False,False,Fair,Thousand,Thousand,Zero
Adult,Prole,False,Cautious,Older,Economy,False,FiveThou,False,Normal,Excellent,None,EggShell,None,TenThou,True,City,False,Thousand,Thousand,Thousand,True,False,Poor,Thousand,Thousand,Zero
Adult,Prole,False,Adventurous,Older,FamilySedan,False,FiftyThou,False,Normal,Excellent,None,Football,None,FiveThou,False,City,False,Thousand,Thousand,Thousand,False,False,Fair,Thousand,Thousand,Zero
Adult,Middle,False,Normal,Older,FamilySedan,False,TwentyThou,False,Expert,Excellent,None,Football,None,TwentyThou,True,Rural,False,Thousand,Thousand,Thousand,True,False,Good,Thousand,Thousand,Zero
Adolescent,Middle,True,Adventurous,Older,Economy,False,TwentyThou,False,SubStandard,Poor,None,EggShell,None,FiveThou,False,Suburb,False,Thousand,Thousand,Thousand,True,False,Poor,Thousand,Thousand,Many
Adult,Prole,False,Normal,Older,FamilySedan,False,TwentyThou,False,Normal,Normal,None,Football,None,FiveThou,False,City,False,Thousand,Thousand,Thousand,False,False,Fair,Thousand,Thousand,Zero
Adult,Middle,False,Adventurous,Older,FamilySedan,False,TwentyThou,False,Expert,Excellent,None,Tank,None,TenThou,False,Suburb,False,Thousand,Thousand,Thousand,True,False,Good,Thousand,Thousand,Zero
Senior,Prole,False,Cautious,Older,Economy,False,FiftyThou,False,Normal,Excellent,None,EggShell,None,FiveThou,True,City,False,Thousand,Thousand,Thousand,True,False,Poor,Thousand,Thousand,Zero
Adolescent,Middle,False,Normal,Older,FamilySedan,False,FiftyThou,False,Expert,Excellent,None,Football,None,FiveThou,False,Suburb,False,Thousand,Thousand,Thousand,True,True,Good,Thousand,Thousand,Zero
Adult,UpperMiddle,False,Normal,Current,Luxury,True,TwentyThou,False,Normal,Normal,None,Football,None,FiftyThou,True,Rural,False,Thousand,Thousand,TenThou,True,True,Good,Thousand,Thousand,Zero
Senior,Middle,False,Cautious,Older,Economy,False,FiftyThou,True,Expert,Excellent,None,EggShell,None,FiveThou,True,Secure,False,Thousand,Thousand,TenThou,False,False,Poor,Thousand,Thousand,Zero
Adolescent,Middle,False,Normal,Older,FamilySedan,False,Domino,False,SubStandard,Poor,Severe,Football,Severe,FiveThou,False,Suburb,False,TenThou,HundredThou,HundredThou,True,False,Good,Million,Thousand,Many
Adult,UpperMiddle,False,Normal,Current,SportsCar,False,FiftyThou,False,Normal,Normal,None,EggShell,None,TwentyThou,True,Suburb,False,Thousand,Thousand,TenThou,True,True,Poor,Thousand,Thousand,Zero
Senior,Middle,False,Cautious,Older,SportsCar,False,TwentyThou,True,Normal,Excellent,None,EggShell,None,FiveThou,True,Secure,False,Thousand,Thousand,Thousand,True,False,Fair,Thousand,Thousand,Zero
Adult,Middle,False,Normal,Older,FamilySedan,False,FiftyThou,False,Normal,Normal,None,Football,None,FiveThou,False,Secure,False,Thousand,Thousand,Thousand,True,False,Good,Thousand,Thousand,Zero
Senior,Middle,False,Psychopath,Older,FamilySedan,False,TwentyThou,False,SubStandard,Poor,Moderate,Football,Moderate,TenThou,False,City,False,TenThou,Thousand,TenThou,False,True,Fair,TenThou,Thousand,Many
Adolescent,Middle,False,Adventurous,Current,FamilySedan,False,FiftyThou,False,SubStandard,Poor,Mild,Football,Mild,TwentyThou,False,Suburb,False,Thousand,Thousand,Thousand,True,True,Excellent,Thousand,Thousand,Many
Adult,Prole,False,Adventurous,Older,Economy,False,TwentyThou,False,Expert,Excellent,None,EggShell,None,TenThou,False,City,False,Thousand,Thousand,Thousand,False,False,Poor,Thousand,Thousand,Zero
Adult,Middle,False,Cautious,Older,FamilySedan,False,TwentyThou,False,Normal,Excellent,None,Football,None,TenThou,True,Secure,False,Thousand,Thousand,Thousand,False,True,Excellent,Thousand,Thousand,Zero
Senior,Prole,False,Normal,Older,FamilySedan,False,TwentyThou,False,Normal,Normal,None,Football,None,TwentyThou,True,City,False,Thousand,Thousand,Thousand,True,False,Good,Thousand,Thousand,Zero
Senior,UpperMiddle,False,Cautious,Current,Luxury,True,FiveThou,True,Normal,Normal,None,Tank,None,FiftyThou,True,Secure,False,Thousand,Thousand,Thousand,True,True,Excellent,Thousand,Thousand,Zero
Adult,Prole,False,Normal,Older,Economy,False,FiftyThou,False,SubStandard,Poor,Severe,EggShell,Severe,FiveThou,False,City,False,TenThou,HundredThou,HundredThou,False,False,Poor,TenThou,Thousand,Many
Adult,Middle,False,Cautious,Older,FamilySedan,False,FiftyThou,False,Normal,Normal,None,Football,None,FiveThou,True,Secure,False,Thousand,Thousand,Thousand,True,False,Fair,Thousand,Thousand,Zero
Adult,Middle,False,Normal,Current,FamilySedan,False,FiftyThou,False,Normal,Normal,None,EggShell,None,TwentyThou,True,Suburb,False,Thousand,Thousand,Thousand,True,True,Poor,Thousand,Thousand,Zero
Adult,Middle,False,Normal,Current,FamilySedan,False,FiftyThou,False,SubStandard,Poor,Moderate,Tank,Mild,TwentyThou,False,Secure,False,Thousand,TenThou,TenThou,True,True,Excellent,Thousand,Thousand,Many
Adult,Middle,False,Normal,Older,SportsCar,True,FiftyThou,False,Expert,Excellent,None,EggShell,None,TenThou,True,Suburb,False,Thousand,Thousand,Thousand,True,False,Poor,Thousand,Thousand,Zero
Adolescent,Middle,True,Adventurous,Current,FamilySedan,False,TwentyThou,False,SubStandard,Poor,Moderate,Football,Moderate,TwentyThou,False,Suburb,False,HundredThou,TenThou,HundredThou,True,True,Good,Thousand,TenThou,Many
Adult,UpperMiddle,False,Cautious,Current,Luxury,True,TwentyThou,False,Normal,Normal,None,Football,None,FiftyThou,True,Secure,False,Thousand,Thousand,Thousand,True,True,Excellent,Thousand,Thousand,Zero
Adolescent,Prole,False,Adventurous,Older,FamilySedan,False,Domino,False,Normal,Excellent,None,Football,None,FiveThou,False,Rural,False,Thousand,Thousand,Thousand,True,False,Good,Thousand,Thousand,One
Senior,Middle,False,Cautious,Older,FamilySedan,False,Domino,True,Normal,Normal,None,Football,None,FiveThou,True,Secure,False,Thousand,Thousand,Thousand,True,False,Good,Thousand,Thousand,Zero
Adolescent,Prole,False,Normal,Older,Economy,False,FiftyThou,False,Normal,Normal,None,EggShell,None,FiveThou,False,City,False,Thousand,Thousand,Thousand,False,False,Poor,Thousand,Thousand,Zero
Adult,Middle,False,Adventurous,Older,SportsCar,False,TwentyThou,False,SubStandard,Poor,Moderate,EggShell,Moderate,TwentyThou,False,Suburb,False,HundredThou,TenThou,Million,True,True,Poor,TenThou,Thousand,Many
Adolescent,Prole,False,Cautious,Older,Economy,False,TwentyThou,False,SubStandard,Poor,Mild,EggShell,Mild,FiveThou,True,Rural,False,Thousand,Thousand,TenThou,False,False,Poor,Thousand,Thousand,Many
Adolescent,Prole,True,Adventurous,Older,Economy,False,FiftyThou,False,Normal,Normal,None,EggShell,None,FiveThou,False,City,False,Thousand,Thousand,Thousand,False,False,Poor,Thousand,Thousand,Zero
Adolescent,UpperMiddle,True,Normal,Older,FamilySedan,False,TwentyThou,False,Normal,Normal,None,Tank,None,TenThou,True,Secure,False,Thousand,Thousand,Thousand,True,False,Excellent,Thousand,Thousand,Zero
Senior,Prole,False,Normal,Older,Economy,False,TwentyThou,False,SubStandard,Poor,Mild,EggShell,Mild,TenThou,False,City,False,Thousand,Thousand,Thousand,False,False,Poor,Thousand,Thousand,Many
Adult,Middle,False,Psychopath,Older,Economy,False,FiveThou,False,SubStandard,Poor,None,EggShell,None,FiveThou,False,City,False,Thousand,Thousand,TenThou,True,False,Poor,Thousand,Thousand,Many
Adult,Prole,False,Cautious,Older,SportsCar,False,FiveThou,False,SubStandard,Poor,None,EggShell,None,TwentyThou,True,City,False,Thousand,Thousand,Thousand,True,False,Poor,Thousand,Thousand,One
Adult,Middle,False,Cautious,Older,FamilySedan,False,FiftyThou,False,Normal,Normal,None,Football,None,FiveThou,True,Secure,False,Thousand,Thousand,Thousand,True,False,Good,Thousand,Thousand,Zero
Adult,Middle,False,Cautious,Older,SportsCar,False,TwentyThou,False,SubStandard,Poor,None,EggShell,None,TwentyThou,True,Secure,False,Thousand,Thousand,Thousand,False,False,Fair,Thousand,Thousand,Zero
Adolescent,Middle,False,Adventurous,Older,FamilySedan,False,TwentyThou,False,Normal,Excellent,None,EggShell,None,FiveThou,False,Suburb,False,Thousand,Thousand,Thousand,True,False,Poor,Thousand,Thousand,One
Adult,Prole,False,Adventurous,Older,Economy,False,FiftyThou,False,Normal,Excellent,None,EggShell,None,FiveThou,False,City,False,Thousand,Thousand,Thousand,True,False,Poor,Thousand,Thousand,Zero
Adolescent,UpperMiddle,False,Adventurous,Current,FamilySedan,False,TwentyThou,False,Normal,Normal,None,EggShell,None,TwentyThou,False,Secure,False,Thousand,Thousand,Thousand,True,True,Poor,Thousand,Thousand,Zero
Senior,Prole,False,Cautious,Older,Economy,False,TwentyThou,True,Normal,Normal,None,EggShell,None,TenThou,False,City,False,Thousand,Thousand,TenThou,True,False,Poor,Thousand,Thousand,Zero
Adolescent,Middle,False,Adventurous,Older,Economy,False,TwentyThou,False,SubStandard,Poor,Mild,EggShell,Mild,FiveThou,False,City,False,Thousand,Thousand,Thousand,True,False,Poor,Thousand,Thousand,Many
Adolescent,Prole,True,Normal,Older,SportsCar,False,FiftyThou,False,Expert,Excellent,None,Tank,None,FiveThou,True,City,False,Thousand,Thousand,Thousand,False,True,Excellent,Thousand,Thousand,Zero
Adult,Middle,False,Normal,Older,FamilySedan,False,FiftyThou,False,Normal,Normal,None,Football,None,FiveThou,True,Secure,False,Thousand,Thousand,TenThou,True,True,Good,Thousand,Thousand,Zero
Adolescent,Prole,True,Normal,Current,SportsCar,True,FiftyThou,False,SubStandard,Poor,Severe,EggShell,Severe,TwentyThou,False,City,False,HundredThou,TenThou,HundredThou,True,True,Poor,Thousand,Thousand,Many
Adolescent,Middle,False,Normal,Older,FamilySedan,False,FiftyThou,False,Normal,Normal,Mild,Football,None,FiveThou,False,Suburb,False,Thousand,Thousand,Thousand,True,True,Good,Thousand,Thousand,Zero
Adult,Middle,False,Normal,Older,FamilySedan,False,FiftyThou,False,SubStandard,Poor,Moderate,Tank,Mild,TenThou,False,Suburb,False,Thousand,Thousand,Thousand,True,False,Excellent,Thousand,Thousand,One
Adult,UpperMiddle,False,Adventurous,Current,FamilySedan,False,Domino,False,SubStandard,Poor,Severe,EggShell,Severe,TenThou,True,Rural,False,TenThou,Thousand,TenThou,True,True,Good,Thousand,TenThou,Many
Adult,UpperMiddle,False,Normal,Current,Luxury,True,TwentyThou,False,Normal,Normal,Severe,EggShell,Severe,FiftyThou,True,Secure,False,HundredThou,TenThou,HundredThou,True,True,Poor,Million,Thousand,Zero
Senior,Middle,False,Cautious,Older,FamilySedan,False,TwentyThou,True,Expert,Excellent,None,Tank,None,FiveThou,True,Secure,False,Thousand,Thousand,TenThou,True,False,Excellent,Thousand,Thousand,Zero
Adolescent,UpperMiddle,False,Cautious,Current,FamilySedan,False,TwentyThou,False,SubStandard,Poor,Moderate,Football,Severe,TwentyThou,True,Secure,False,HundredThou,TenThou,HundredThou,True,True,Fair,Thousand,Thousand,Zero
Senior,Prole,False,Normal,Current,Economy,False,FiftyThou,True,Normal,Normal,None,EggShell,None,TwentyThou,False,City,False,Thousand,Thousand,TenThou,False,True,Good,Thousand,Thousand,Zero
Adult,Middle,False,Adventurous,Older,FamilySedan,False,FiftyThou,False,Normal,Normal,None,Football,None,TenThou,False,Suburb,False,Thousand,Thousand,Thousand,True,False,Good,Thousand,Thousand,One
Senior,UpperMiddle,False,Normal,Older,FamilySedan,False,TwentyThou,False,Normal,Normal,None,Tank,None,TenThou,True,Secure,False,Thousand,Thousand,Thousand,True,False,Good,Thousand,Thousand,Zero
Adult,Middle,False,Normal,Older,FamilySedan,False,TwentyThou,False,SubStandard,Poor,Mild,Tank,None,FiveThou,False,Suburb,False,Thousand,Thousand,Thousand,True,True,Excellent,Thousand,Thousand,One
Adult,Middle,False,Normal,Older,SportsCar,True,Domino,False,Normal,Normal,None,EggShell,None,FiveThou,False,Secure,False,Thousand,Thousand,TenThou,True,False,Fair,Thousand,Thousand,Zero
Adolescent,Prole,True,Adventurous,Older,Economy,False,FiftyThou,False,Normal,Excellent,None,EggShell,None,FiveThou,False,Suburb,False,Thousand,Thousand,Thousand,True,False,Poor,Thousand,Thousand,One
Adult,Prole,False,Cautious,Older,Economy,False,FiftyThou,False,Normal,Normal,None,Football,None,FiveThou,True,City,False,Thousand,Thousand,Thousand,True,False,Poor,Thousand,Thousand,One
Adult,Prole,False,Cautious,Older,Economy,False,TwentyThou,False,Expert,Excellent,None,EggShell,None,TenThou,True,City,False,Thousand,Thousand,TenThou,True,False,Poor,Thousand,Thousand,Zero
Adolescent,Prole,False,Adventurous,Current,FamilySedan,False,TwentyThou,False,Normal,Normal,None,Football,None,TwentyThou,False,City,False,Thousand,Thousand,TenThou,True,True,Good,Thousand,Thousand,Many
Senior,UpperMiddle,False,Cautious,Current,SportsCar,True,Domino,True,Normal,Normal,None,EggShell,None,TwentyThou,True,Secure,False,Thousand,Thousand,Thousand,True,True,Poor,Thousand,Thousand,Zero
Adult,Prole,False,Cautious,Older,FamilySedan,False,FiftyThou,False,SubStandard,Poor,Mild,Tank,None,TenThou,True,City,False,Thousand,Thousand,Thousand,True,False,Good,Thousand,Thousand,One
Adult,Prole,False,Adventurous,Older,Economy,False,Domino,False,Normal,Excellent,None,EggShell,None,FiveThou,False,City,False,Thousand,Thousand,TenThou,True,False,Fair,Thousand,Thousand,One
Adolescent,Middle,False,Normal,Older,Economy,False,TwentyThou,False,SubStandard,Poor,None,EggShell,None,FiveThou,False,Suburb,False,Thousand,Thousand,TenThou,False,True,Poor,Thousand,Thousand,Many
Adult,Prole,False,Cautious,Current,FamilySedan,True,TwentyThou,False,Normal,Normal,None,Football,None,TwentyThou,True,City,False,Thousand,Thousand,TenThou,False,True,Good,Thousand,Thousand,Zero
Senior,Prole,False,Normal,Older,Economy,False,FiftyThou,False,Normal,Normal,Mild,EggShell,Mild,FiveThou,False,City,False,Thousand,Thousand,Thousand,True,False,Fair,Thousand,Thousand,Zero
Adult,Prole,False,Cautious,Older,Economy,False,FiveThou,False,Normal,Normal,None,EggShell,None,TenThou,True,City,False,Thousand,Thousand,TenThou,False,False,Poor,Thousand,Thousand,Zero
Adolescent,Prole,True,Adventurous,Older,Economy,False,FiftyThou,False,Normal,Excellent,None,EggShell,None,FiveThou,False,City,False,Thousand,Thousand,TenThou,True,False,Poor,Thousand,Thousand,One
Senior,Prole,False,Cautious,Older,Economy,False,TwentyThou,False,Expert,Excellent,None,EggShell,None,TenThou,True,City,False,Thousand,Thousand,Thousand,False,True,Fair,Thousand,Thousand,Zero
Adult,Prole,False,Normal,Older,Economy,False,FiftyThou,False,Normal,Normal,Mild,EggShell,Moderate,FiveThou,False,Rural,False,Thousand,Thousand,Thousand,False,False,Fair,Thousand,Thousand,One
Adult,Prole,False,Cautious,Older,FamilySedan,False,FiveThou,False,Normal,Normal,None,Football,None,TwentyThou,False,City,False,Thousand,Thousand,Thousand,True,True,Good,Thousand,Thousand,Zero
Adult,UpperMiddle,False,Cautious,Older,FamilySedan,False,TwentyThou,False,Normal,Normal,None,Football,None,TenThou,True,Secure,False,Thousand,Thousand,Thousand,True,False,Fair,Thousand,Thousand,Zero
Adult,Middle,False,Adventurous,Older,SportsCar,False,FiftyThou,False,SubStandard,Poor,None,EggShell,None,FiveThou,False,Suburb,False,Thousand,Thousand,TenThou,False,False,Fair,Thousand,Thousand,Many
Senior,Prole,False,Normal,Older,Economy,False,TwentyThou,False,Expert,Excellent,None,Football,None,TenThou,False,City,False,Thousand,Thousand,TenThou,False,False,Good,Thousand,Thousand,Zero
Adult,Prole,False,Cautious,Older,FamilySedan,False,FiftyThou,False,Normal,Normal,None,Football,None,FiveThou,True,City,False,Thousand,Thousand,Thousand,True,False,Fair,Thousand,Thousand,Zero
Senior,Prole,False,Normal,Older,FamilySedan,False,FiftyThou,True,Expert,Excellent,None,Football,None,FiveThou,False,City,False,Thousand,Thousand,Thousand,True,False,Good,Thousand,Thousand,Zero
Adult,Middle,False,Normal,Current,FamilySedan,False,TwentyThou,False,SubStandard,Poor,Severe,Tank,Moderate,TwentyThou,False,Rural,False,HundredThou,TenThou,HundredThou,True,True,Excellent,Million,Thousand,Many
Adult,Prole,False,Normal,Older,Economy,False,FiveThou,False,Normal,Normal,None,EggShell,None,TenThou,False,City,False,Thousand,Thousand,Thousand,True,False,Fair,Thousand,Thousand,Zero
Adult,Prole,False,Adventurous,Older,Economy,False,FiftyThou,False,Normal,Normal,None,EggShell,None,FiveThou,False,City,False,Thousand,Thousand,Thousand,False,False,Poor,Thousand,Thousand,Many
Senior,Prole,False,Cautious,Older,Economy,False,FiftyThou,True,SubStandard,Poor,Moderate,Football,Moderate,FiveThou,True,City,False,TenThou,TenThou,HundredThou,False,False,Fair,Thousand,Thousand,Zero
Adult,Prole,False,Normal,Older,Economy,False,TwentyThou,False,SubStandard,Poor,Severe,EggShell,Severe,FiveThou,False,Suburb,False,TenThou,Thousand,HundredThou,False,False,Fair,Thousand,Thousand,Zero
Adult,Prole,False,Cautious,Older,SportsCar,False,FiftyThou,False,SubStandard,Poor,Mild,EggShell,Mild,TenThou,True,Rural,False,Thousand,Thousand,Thousand,False,False,Fair,Thousand,Thousand,One
Adolescent,Prole,False,Adventurous,Current,SportsCar,True,FiftyThou,False,SubStandard,Poor,Severe,EggShell,Severe,TwentyThou,False,Rural,False,HundredThou,HundredThou,HundredThou,False,True,Fair,TenThou,Thousand,Many
Adult,Prole,False,Cautious,Older,FamilySedan,False,TwentyThou,False,SubStandard,Poor,Mild,Football,Mild,FiveThou,True,City,False,Thousand,Thousand,Thousand,False,False,Poor,Thousand,Thousand,Zero
Senior,Prole,False,Cautious,Older,Economy,False,Domino,True,Expert,Excellent,None,EggShell,None,FiveThou,True,City,False,Thousand,Thousand,Thousand,False,False,Poor,Thousand,Thousand,Zero
Adult,Middle,False,Normal,Older,SportsCar,False,FiveThou,False,Normal,Normal,None,EggShell,None,TwentyThou,True,Secure,False,Thousand,Thousand,TenThou,True,False,Poor,Thousand,Thousand,Zero
Adult,Prole,False,Adventurous,Older,Economy,False,FiftyThou,False,SubStandard,Poor,Severe,EggShell,Severe,FiveThou,False,City,False,TenThou,HundredThou,HundredThou,True,False,Fair,Thousand,Thousand,Many
Senior,Prole,False,Normal,Older,Economy,False,FiftyThou,False,Normal,Normal,None,EggShell,None,FiveThou,False,City,False,Thousand,Thousand,Thousand,False,False,Poor,Thousand,Thousand,Zero
Senior,Prole,False,Cautious,Current,SportsCar,True,FiveThou,True,Normal,Normal,None,EggShell,None,TwentyThou,True,City,False,Thousand,Thousand,Thousand,False,True,Good,Thousand,Thousand,Zero
Adolescent,Prole,True,Adventurous,Older,Economy,False,FiftyThou,False,SubStandard,Poor,Mild,EggShell,Mild,FiveThou,False,City,False,Thousand,Thousand,Thousand,False,False,Poor,Thousand,Thousand,Many
Adult,UpperMiddle,False,Normal,Current,FamilySedan,True,Domino,False,SubStandard,Poor,Severe,EggShell,Severe,TwentyThou,True,Secure,False,HundredThou,Thousand,HundredThou,True,True,Fair,Million,Thousand,One
Senior,Prole,False,Cautious,Older,Economy,False,FiftyThou,True,Normal,Excellent,None,EggShell,None,FiveThou,True,City,False,Thousand,Thousand,Thousand,False,False,Fair,Thousand,Thousand,Zero
Adult,Middle,False,Adventurous,Older,FamilySedan,False,TwentyThou,False,Normal,Normal,None,Tank,None,FiveThou,False,Suburb,False,Thousand,Thousand,Thousand,True,False,Excellent,Thousand,Thousand,Zero
Adult,UpperMiddle,False,Normal,Current,SportsCar,True,FiftyThou,False,SubStandard,Poor,Severe,EggShell,Severe,TwentyThou,False,Suburb,False,HundredThou,Thousand,HundredThou,True,True,Fair,Thousand,Thousand,Many
Adult,Prole,False,Normal,Older,SportsCar,False,TwentyThou,False,Normal,Normal,None,EggShell,None,FiftyThou,False,City,False,Thousand,Thousand,Thousand,True,False,Poor,Thousand,Thousand,One
Adult,Middle,False,Normal,Older,SportsCar,False,TwentyThou,False,SubStandard,Poor,Moderate,EggShell,Moderate,TenThou,False,Suburb,False,TenThou,Thousand,TenThou,False,False,Fair,Thousand,Thousand,Many
Senior,Prole,False,Cautious,Current,Economy,False,Domino,True,Expert,Excellent,None,Football,None,TenThou,True,City,False,Thousand,Thousand,Thousand,True,True,Good,Thousand,Thousand,Zero
Senior,Prole,False,Cautious,Older,Economy,False,FiftyThou,True,Normal,Normal,None,EggShell,None,FiveThou,True,City,False,Thousand,Thousand,TenThou,True,False,Poor,Thousand,Thousand,Zero
Adolescent,Middle,False,Adventurous,Older,FamilySedan,False,FiftyThou,False,SubStandard,Poor,None,Football,None,FiveThou,False,City,False,Thousand,Thousand,TenThou,True,True,Fair,Thousand,Thousand,Many
Adult,Middle,False,Adventurous,Older,FamilySedan,False,TwentyThou,False,Normal,Excellent,None,Football,None,FiveThou,False,Suburb,False,Thousand,Thousand,Thousand,False,False,Good,Thousand,Thousand,Many
Adult,Middle,False,Normal,Older,FamilySedan,False,FiftyThou,False,Normal,Normal,None,Tank,None,TwentyThou,False,Suburb,False,Thousand,Thousand,TenThou,True,False,Good,Thousand,Thousand,Zero
Senior,UpperMiddle,False,Normal,Current,Luxury,True,TwentyThou,False,Normal,Normal,None,Football,None,FiftyThou,True,Suburb,False,Thousand,Thousand,Thousand,True,True,Excellent,Thousand,Thousand,Zero
Adolescent,UpperMiddle,True,Cautious,Current,SportsCar,True,TwentyThou,False,Normal,Normal,None,EggShell,None,TwentyThou,True,Secure,False,Thousand,Thousand,Thousand,False,True,Poor,Thousand,Thousand,Zero
Adult,UpperMiddle,False,Normal,Current,Luxury,True,FiftyThou,False,Normal,Normal,None,Football,None,FiftyThou,True,Suburb,False,Thousand,Thousand,Thousand,True,True,Fair,Thousand,Thousand,Zero
Adult,Prole,False,Adventurous,Older,Economy,False,FiveThou,False,Normal,Poor,None,EggShell,None,FiveThou,False,City,False,Thousand,Thousand,Thousand,False,False,Poor,Thousand,Thousand,Zero
Adult,Prole,False,Adventurous,Older,Economy,False,Domino,False,SubStandard,Poor,Severe,EggShell,Severe,FiveThou,False,Rural,False,TenThou,TenThou,TenThou,False,False,Fair,TenThou,Thousand,Many
Adolescent,Prole,False,Adventurous,Older,FamilySedan,False,FiftyThou,False,Expert,Excellent,None,Tank,None,TwentyThou,False,Rural,False,Thousand,Thousand,TenThou,False,False,Good,Thousand,Thousand,Many
Adult,Middle,False,Adventurous,Current,FamilySedan,True,TwentyThou,False,SubStandard,Poor,Mild,Football,Mild,TwentyThou,False,City,False,Thousand,Thousand,Thousand,True,True,Good,Thousand,Thousand,Many
Adult,Middle,False,Normal,Current,Economy,False,FiveThou,False,Expert,Excellent,None,Football,None,TenThou,True,Suburb,False,Thousand,Thousand,Thousand,True,True,Fair,Thousand,Thousand,Zero
Adolescent,Prole,False,Adventurous,Older,Economy,False,Domino,False,Normal,Poor,None,EggShell,None,FiveThou,False,Suburb,False,Thousand,Thousand,Thousand,True,False,Poor,Thousand,Thousand,Zero
Adolescent,Middle,False,Normal,Older,SportsCar,False,FiveThou,False,SubStandard,Poor,Severe,EggShell,Severe,TwentyThou,True,Suburb,False,HundredThou,TenThou,HundredThou,True,False,Poor,HundredThou,Thousand,Many
Senior,Prole,False,Psychopath,Older,Economy,False,FiftyThou,False,Normal,Excellent,None,EggShell,None,FiveThou,False,City,False,Thousand,Thousand,Thousand,False,False,Poor,Thousand,Thousand,Zero
Adult,Middle,False,Normal,Older,SportsCar,False,FiveThou,False,Expert,Excellent,None,EggShell,None,TwentyThou,False,Suburb,False,Thousand,Thousand,Thousand,True,False,Fair,Thousand,Thousand,Zero
Senior,Prole,False,Cautious,Older,Economy,False,FiftyThou,True,Normal,Excellent,None,EggShell,None,FiveThou,True,Rural,False,Thousand,Thousand,Thousand,True,False,Poor,Thousand,Thousand,Zero
Senior,Prole,False,Cautious,Older,SportsCar,False,FiftyThou,True,Normal,Excellent,None,EggShell,None,FiveThou,True,City,False,Thousand,Thousand,Thousand,False,False,Fair,Thousand,Thousand,Zero
